"cityName","dataClean$text","minDate","maxDate","tweetCount"
"adıyaman"," #adıyamanbesni deprem anından itibaren hiçbir şekilde yardım gitmemiş enkaz altında ki yakınımıza ulaşamıyoruz selçuk ör…",2023-02-07 18:16:20,2023-02-07 18:16:20,1
"adıyaman"," #adıyamangoelbası #sondakikadeprem #adiyaman #afadadiyaman lütfen yardım edin ",2023-02-07 18:19:51,2023-02-07 18:19:51,1
"adıyaman"," #adıyamangoelbası lütfen dün geceden beri bildirmediğimiz yer kalmadı lütfen bir tane de olsa ekip gönderin enk…",2023-02-07 18:16:01,2023-02-07 18:16:01,1
"adıyaman"," #adıyamangölbaşı #deprem gölbaşına hiç yardım gelmiyor şarjımız bitmek üzere arabalarımıza yakıt alamıyoruz sevdiklerimiz…",2023-02-07 18:15:23,2023-02-07 18:15:23,1
"adıyaman"," #adıyamangölbaşı acil yardım çok ölü ve yaralı var lütfen acilen ulaşın enkaz alınta 20 22 saatir kalanlar var yardım eli…",2023-02-07 18:17:35,2023-02-07 18:17:35,1
"adıyaman"," #adıyamangölbaşı sığınak yok, hiçbir yer kalmadı. lütfen sesimizi duyurmamıza yardım edin. insanlar çok zor durumda. enkazda…",2023-02-07 18:15:28,2023-02-07 18:15:28,1
"adıyaman"," #adıyamanyardımbekliyor - merkez cumhuriyet mahallesi kemalpaşa caddesi çınar sitesi c blok no:13 ayşenur enkaz altında…",2023-02-07 18:11:38,2023-02-07 18:23:37,5
"adıyaman"," #adıyamanyardımbekliyor #adiyamandeprem #adiyaman lutfen yardim edelim zihinsel engeli(?) olan bir birey ve ailesi hala…",2023-02-07 18:15:32,2023-02-07 18:15:32,1
"adıyaman"," #adıyamanyardımbekliyor #adiyamandeprem #adıyamanafad deprem atatürk yardim adiyaman ",2023-02-07 18:12:10,2023-02-07 18:12:10,1
"adıyaman"," #adıyamanyardımbekliyor #adiyamandeprem sincik’ten arkadaşım ne olur yardım edin ",2023-02-07 18:17:20,2023-02-07 18:19:04,2
"adıyaman"," #adıyamanyardımbekliyor #adıyamangoelbası lütfen yardım gitsin",2023-02-07 18:17:16,2023-02-07 18:17:16,1
"adıyaman"," #adıyamanyardımbekliyor adıyaman'da tolga özcan akın ve kudret akın'ın hala göçük altında olduğunu biliyoruz ve en başınd…",2023-02-07 18:11:42,2023-02-07 18:11:42,1
"adıyaman"," #adıyamanyardımbekliyor arkadaşımız ve ailesi zor durumda. hava çok soğuk ne yemekleri var ne çadırları. yar…",2023-02-07 18:16:42,2023-02-07 18:16:42,1
"adıyaman"," #adıyamanyardımbekliyor iş çevremden adıyamanlı iş adamlarıyla görüştüm adıyamana yardım için seferber olunuyor uls hava yol…",2023-02-07 18:11:56,2023-02-07 18:17:34,3
"adıyaman"," #adıyamanyardımbekliyor kuzenim ailesi ile 35 saattir enkaz altında. ses yok, müdahale yok. hava çok soğuk adıyaman'da, saat…",2023-02-07 18:22:49,2023-02-07 18:22:49,1
"adıyaman"," #adıyamanyardımbekliyor lütfen yardım edin .afad' a ulaşamıyorum. ",2023-02-07 18:19:27,2023-02-07 18:19:27,1
"adıyaman"," #afad (afad 1 saat önce #adıyaman'a giriş yaptı) giriş yapmadan önce şehirdeki izlenimlerini aktaran ve kentin vahim durumun…",2023-02-07 18:15:41,2023-02-07 18:15:41,1
"adıyaman"," #ahbap #adıyamanyardımbekliyor #adiyamandeprem #adıyaman ekmek ve su ihtiyacı çok ciddi insanlar içecek su bulamıyorlar yardım…",2023-02-07 18:23:52,2023-02-07 18:23:52,1
"adıyaman"," #ahbap #ahbapadıyaman karapınar caddesi 2668. sokak akabe siteleri yenimahalle adıyaman kuzenim eşi ve çocukları hala enka…",2023-02-07 18:13:11,2023-02-07 18:13:11,1
